"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-09-28","7.61",",,W","0.04",",,W,2400","51","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-09-29","7.38",",,W","0.09",",,W,2400","51","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-09-30","8.72",",,W","0.00",",,W,2400","51","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-01","5.59",",,W","0.00",",,W,2400","50","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-02","4.92",",,W","0.00",",,W,2400","53","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-03","8.05",",,W","0.02",",,W,2400","57","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-04","11.18",",,W","0.03",",,W,2400","53","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-05","4.70",",,W","0.00","T,,W,2400","55","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-06","4.92",",,W","0.00",",,W,2400","54","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-07","14.32",",,W","0.05",",,W,2400","56","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-08","8.05",",,W","0.17",",,W,2400","52","H,,S",,,,,,,"    1",",,W","    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-09","6.71",",,W","0.00",",,W,2400","45","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-10","6.93",",,W","0.00",",,W,2400","45","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-11","7.61",",,W","0.00",",,W,2400","50","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-12","4.25",",,W","0.00","T,,W,2400","54","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-13","2.91",",,W","0.00",",,W,2400","53","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-14","4.92",",,W","0.00",",,W,2400","51","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-15","5.37",",,W","0.00",",,W,2400","53","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-16","8.72",",,W","0.51",",,W,2400","55","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-17","14.76",",,W","0.15",",,W,2400","54","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-18","10.96",",,W","0.82",",,W,2400","51","H,,S","    1",",,W",,,"    1",",,W",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-19","7.38",",,W","0.96",",,W,2400","49","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-20","10.51",",,W","0.13",",,W,2400","49","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-21","12.97",",,W","0.39",",,W,2400","53","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-22","8.50",",,W","0.10",",,W,2400","57","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-23","6.71",",,W","0.00",",,W,2400","51","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-24","2.91",",,W","0.00",",,W,2400","51","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-25","8.95",",,W","0.34",",,W,2400","53","H,,S","    1",",,W",,,"    1",",,W",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-26","9.84",",,W","0.00","T,,W,2400","48","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-27","6.71",",,W","0.00",",,W,2400","47","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-28","5.59",",,W","0.00",",,W,2400","43","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-29","11.18",",,W","0.00",",,W,2400","43","H,,S",,,,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-30","9.17",",,W","0.00",",,W,2400","42","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-10-31","4.92",",,W","0.00",",,W,2400","43","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-01","10.74",",,W","0.00",",,W,2400","45","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-02","6.04",",,W","0.00",",,W,2400","48","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-03","4.92",",,W","0.00",",,W,2400","48","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-04","6.93",",,W","0.00",",,W,2400","49","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-05","6.49",",,W","0.00",",,W,2400","47","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-06","7.61",",,W","0.00",",,W,2400","48","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-07","3.13",",,W","0.00",",,W,2400","47","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-08","5.37",",,W","0.00",",,W,2400","47","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-09","6.04",",,W","0.32",",,W,2400","50","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-10","5.59",",,W","0.00",",,W,2400","52","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-11","4.03",",,W","0.00",",,W,2400","51","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-12","5.14",",,W","0.25",",,W,2400","50","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-13","8.95",",,W","0.00",",,W,2400","52","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-14","5.14",",,W","0.00",",,W,2400","49","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-15","10.07",",,W","0.19",",,W,2400","51","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-16","6.04",",,W","0.01",",,W,2400","51","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-17","9.17",",,W","0.09",",,W,2400","53","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-18","5.37",",,W","0.26",",,W,2400","52","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-19","8.95",",,W","0.39",",,W,2400","49","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-20","11.63",",,W","0.00",",,W,2400","46","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-21","3.58",",,W","0.00",",,W,2400","41","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-22","2.91",",,W","0.00",",,W,2400","39","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-23","10.51",",,W","0.00","T,,W,2400","40","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-24","8.50",",,W","0.11",",,W,2400","50","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-25","6.71",",,W","0.09",",,W,2400","45","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-26","9.84",",,W","0.00","T,,W,2400","41","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-27","10.51",",,W","0.00",",,W,2400","41","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-28","10.51",",,W","0.00",",,W,2400","38","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-29","7.61",",,W","0.00",",,W,2400","36","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-11-30","6.93",",,W","0.00",",,W,2400","35","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-01","8.28",",,W","0.02",",,W,2400","42","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-02","2.46",",,W","0.00",",,W,2400","43","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-03","8.50",",,W","0.00","T,,W,2400","47","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-04","6.26",",,W","0.03",",,W,2400","49","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-05","5.59",",,W","0.00",",,W,2400","47","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-06","5.59",",,W","0.00","T,,W,2400","48","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-07","4.70",",,W","0.29",",,W,2400","49","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-08","3.80",",,W","0.03",",,W,2400","49","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-09","4.03",",,W","0.00",",,W,2400","46","H,,S","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-10","6.71",",,W","0.13",",,W,2400","41","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-11","8.05",",,W","0.54",",,W,2400","45","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-12","14.99",",,W","0.23",",,W,2400","48","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-13","7.83",",,W","0.00",",,W,2400","46","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-14","4.47",",,W","0.08",",,W,2400","44","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-15","5.14",",,W","0.11",",,W,2400","42","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-16","6.49",",,W","0.00",",,W,2400","41","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-17","3.80",",,W","0.00",",,W,2400","42","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-18","6.93",",,W","0.30",",,W,2400","43","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-19","10.96",",,W","1.32",",,W,2400","44","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-20","10.29",",,W","3.25",",,W,2400","52","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-21","6.93",",,W","0.83",",,W,2400","48","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-22","7.38",",,W","0.14",",,W,2400","43","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-23","6.04",",,W","0.29",",,W,2400","42","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-24","4.70",",,W","0.00",",,W,2400","38","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-25","4.47",",,W","0.00",",,W,2400","40","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-26","6.04",",,W","0.05",",,W,2400","35","H,,S","    1",",,W","    1",",,W",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-27","5.37",",,W","0.01",",,W,2400","39","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-28","4.25",",,W","0.00","T,,W,2400","44","H,,S","    1",",,W",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-29","4.70",",,W","0.01",",,W,2400","45","H,,S",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-30","9.84",",,W","0.04",",,W,2400","46","H,,S","    1",",,W",,,,,,,"    1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-12-31","14.76",",,W","0.26",",,W,2400","48","H,,S","    1",",,W",,,,,,,,,,
